state,date,year,month,chip_enrollment,medicaid_enrollment,total_enrollment
New York,2024-12-01,2024,12,675709.0,5974991.0,6650700.0
New York,2025-01-01,2025,1,677684.0,5945383.0,6623067.0
New York,2025-02-01,2025,2,681319.0,5930375.0,6611694.0
New York,2025-03-01,2025,3,680627.0,5929535.0,6610162.0
New York,2025-04-01,2025,4,680889.0,5935321.0,6616210.0
New York,2025-05-01,2025,5,678841.0,5928101.0,6606942.0
New York,2025-06-01,2025,6,678569.0,5912933.0,6591502.0
New York,2025-07-01,2025,7,676756.0,5875131.0,6551887.0
New York,2025-08-01,2025,8,674968.0,5883536.0,6558504.0
New York,2025-09-01,2025,9,672646.0,5873147.0,6545793.0
New York,2025-10-01,2025,10,670913.0,5868490.0,6539403.0
New York,2025-11-01,2025,11,666891.0,5894332.0,6561223.0
New York,2025-12-01,2025,12,662420.0,5853385.0,6515805.0
North Carolina,2020-01-01,2020,1,285299.0,1580613.0,1865912.0
North Carolina,2020-02-01,2020,2,285387.0,1575514.0,1860901.0
North Carolina,2020-03-01,2020,3,285517.0,1573302.0,1858819.0
North Carolina,2020-04-01,2020,4,288132.0,1598066.0,1886198.0
North Carolina,2020-05-01,2020,5,288824.0,1614066.0,1902890.0
North Carolina,2020-06-01,2020,6,290489.0,1634149.0,1924638.0
North Carolina,2020-07-01,2020,7,292160.0,1655806.0,1947966.0
North Carolina,2020-08-01,2020,8,292979.0,1676671.0,1969650.0
North Carolina,2020-09-01,2020,9,293014.0,1697889.0,1990903.0
North Carolina,2020-10-01,2020,10,292858.0,1717562.0,2010420.0
North Carolina,2020-11-01,2020,11,294012.0,1737658.0,2031670.0
North Carolina,2020-12-01,2020,12,296298.0,1758337.0,2054635.0
North Carolina,2021-01-01,2021,1,297176.0,1775402.0,2072578.0
North Carolina,2021-02-01,2021,2,298350.0,1791059.0,2089409.0
North Carolina,2021-03-01,2021,3,299593.0,1805029.0,2104622.0
North Carolina,2021-04-01,2021,4,301319.0,1817207.0,2118526.0
North Carolina,2021-05-01,2021,5,302042.0,1830057.0,2132099.0
North Carolina,2021-06-01,2021,6,302674.0,1845022.0,2147696.0
North Carolina,2021-07-01,2021,7,302623.0,1861008.0,2163631.0
North Carolina,2021-08-01,2021,8,302830.0,1877263.0,2180093.0
North Carolina,2021-09-01,2021,9,302389.0,1893273.0,2195662.0
North Carolina,2021-10-01,2021,10,301391.0,1907965.0,2209356.0
North Carolina,2021-11-01,2021,11,300759.0,1924745.0,2225504.0
North Carolina,2021-12-01,2021,12,299766.0,1942012.0,2241778.0
North Carolina,2022-01-01,2022,1,298124.0,1958497.0,2256621.0
North Carolina,2022-02-01,2022,2,296909.0,1970860.0,2267769.0
North Carolina,2022-03-01,2022,3,295935.0,1982691.0,2278626.0
North Carolina,2022-04-01,2022,4,295008.0,1993469.0,2288477.0
North Carolina,2022-05-01,2022,5,294207.0,2005914.0,2300121.0
North Carolina,2022-06-01,2022,6,294212.0,2019146.0,2313358.0
North Carolina,2022-07-01,2022,7,294003.0,2033359.0,2327362.0
North Carolina,2022-08-01,2022,8,294840.0,2049065.0,2343905.0
North Carolina,2022-09-01,2022,9,295491.0,2061990.0,2357481.0
North Carolina,2022-10-01,2022,10,296438.0,2074274.0,2370712.0
North Carolina,2022-11-01,2022,11,297913.0,2089376.0,2387289.0
North Carolina,2022-12-01,2022,12,298999.0,2102987.0,2401986.0
North Carolina,2023-01-01,2023,1,300135.0,2116889.0,2417024.0
North Carolina,2023-02-01,2023,2,300101.0,2127133.0,2427234.0
North Carolina,2023-03-01,2023,3,300301.0,2137561.0,2437862.0
North Carolina,2023-04-01,2023,4,304923.0,2142263.0,2447186.0
North Carolina,2023-05-01,2023,5,306960.0,2152456.0,2459416.0
North Carolina,2023-06-01,2023,6,308587.0,2101920.0,2410507.0
North Carolina,2023-07-01,2023,7,311274.0,2081414.0,2392688.0
North Carolina,2023-08-01,2023,8,314328.0,2066472.0,2380800.0
North Carolina,2023-09-01,2023,9,317374.0,2047795.0,2365169.0
North Carolina,2023-10-01,2023,10,320375.0,2032410.0,2352785.0
North Carolina,2023-11-01,2023,11,324037.0,2014562.0,2338599.0
North Carolina,2023-12-01,2023,12,328181.0,2327223.0,2655404.0
North Carolina,2024-01-01,2024,1,336069.0,2345550.0,2681619.0
North Carolina,2024-02-01,2024,2,341077.0,2357133.0,2698210.0
North Carolina,2024-03-01,2024,3,345646.0,2367915.0,2713561.0
North Carolina,2024-04-01,2024,4,345696.0,2385695.0,2731391.0
North Carolina,2024-05-01,2024,5,344999.0,2394062.0,2739061.0
North Carolina,2024-06-01,2024,6,345030.0,2394470.0,2739500.0
North Carolina,2024-07-01,2024,7,344411.0,2400807.0,2745218.0
North Carolina,2024-08-01,2024,8,343871.0,2422122.0,2765993.0
North Carolina,2024-09-01,2024,9,343885.0,2435363.0,2779248.0
North Carolina,2024-10-01,2024,10,344017.0,2446590.0,2790607.0
North Carolina,2024-11-01,2024,11,345481.0,2468712.0,2814193.0
North Carolina,2024-12-01,2024,12,347586.0,2497522.0,2845108.0
North Carolina,2025-01-01,2025,1,348376.0,2514937.0,2863313.0
North Carolina,2025-02-01,2025,2,347608.0,2515649.0,2863257.0
North Carolina,2025-03-01,2025,3,347392.0,2522468.0,2869860.0
North Carolina,2025-04-01,2025,4,346391.0,2530876.0,2877267.0
North Carolina,2025-05-01,2025,5,347178.0,2534269.0,2881447.0
North Carolina,2025-06-01,2025,6,347074.0,2536796.0,2883870.0
North Carolina,2025-07-01,2025,7,346724.0,2540321.0,2887045.0
North Carolina,2025-08-01,2025,8,347576.0,2537907.0,2885483.0
North Carolina,2025-09-01,2025,9,347898.0,2535360.0,2883258.0
North Carolina,2025-10-01,2025,10,347523.0,2529637.0,2877160.0
North Carolina,2025-11-01,2025,11,346605.0,2527040.0,2873645.0
North Carolina,2025-12-01,2025,12,344953.0,2515537.0,2860490.0
North Dakota,2020-01-01,2020,1,2222.0,87668.0,89890.0
North Dakota,2020-02-01,2020,2,2231.0,87760.0,89991.0
North Dakota,2020-03-01,2020,3,2325.0,89559.0,91884.0
North Dakota,2020-04-01,2020,4,2313.0,90377.0,92690.0
North Dakota,2020-05-01,2020,5,2379.0,93488.0,95867.0
North Dakota,2020-06-01,2020,6,2388.0,94369.0,96757.0
North Dakota,2020-07-01,2020,7,2426.0,96231.0,98657.0
North Dakota,2020-08-01,2020,8,2499.0,100713.0,103212.0
North Dakota,2020-09-01,2020,9,2486.0,99973.0,102459.0
North Dakota,2020-10-01,2020,10,2538.0,103639.0,106177.0
North Dakota,2020-11-01,2020,11,2445.0,103567.0,106012.0
North Dakota,2020-12-01,2020,12,2427.0,104772.0,107199.0
North Dakota,2021-01-01,2021,1,2289.0,105201.0,107490.0
North Dakota,2021-02-01,2021,2,2252.0,106090.0,108342.0
North Dakota,2021-03-01,2021,3,2331.0,108118.0,110449.0
North Dakota,2021-04-01,2021,4,2337.0,108750.0,111087.0
North Dakota,2021-05-01,2021,5,2344.0,109013.0,111357.0
North Dakota,2021-06-01,2021,6,2490.0,111752.0,114242.0
North Dakota,2021-07-01,2021,7,2552.0,111037.0,113589.0
North Dakota,2021-08-01,2021,8,2607.0,111203.0,113810.0
North Dakota,2021-09-01,2021,9,2695.0,111398.0,114093.0
North Dakota,2021-10-01,2021,10,2837.0,113146.0,115983.0
North Dakota,2021-11-01,2021,11,2937.0,114222.0,117159.0
North Dakota,2021-12-01,2021,12,3003.0,115165.0,118168.0
North Dakota,2022-01-01,2022,1,3113.0,117356.0,120469.0
North Dakota,2022-02-01,2022,2,3144.0,117477.0,120621.0
North Dakota,2022-03-01,2022,3,3210.0,118528.0,121738.0
North Dakota,2022-04-01,2022,4,3246.0,119327.0,122573.0
North Dakota,2022-05-01,2022,5,3255.0,120024.0,123279.0
North Dakota,2022-06-01,2022,6,3323.0,120890.0,124213.0
North Dakota,2022-07-01,2022,7,3375.0,120401.0,123776.0
North Dakota,2022-08-01,2022,8,3498.0,123019.0,126517.0
North Dakota,2022-09-01,2022,9,3532.0,123979.0,127511.0
North Dakota,2022-10-01,2022,10,3611.0,124733.0,128344.0
North Dakota,2022-11-01,2022,11,3673.0,125749.0,129422.0
North Dakota,2022-12-01,2022,12,3731.0,126934.0,130665.0
North Dakota,2023-01-01,2023,1,3793.0,128079.0,131872.0
North Dakota,2023-02-01,2023,2,3868.0,129573.0,133441.0
North Dakota,2023-03-01,2023,3,3907.0,130551.0,134458.0
North Dakota,2023-04-01,2023,4,3870.0,131684.0,135554.0
North Dakota,2023-05-01,2023,5,3880.0,132372.0,136252.0
North Dakota,2023-06-01,2023,6,3703.0,128519.0,132222.0
North Dakota,2023-07-01,2023,7,3207.0,117102.0,120309.0
North Dakota,2023-08-01,2023,8,3271.0,118875.0,122146.0
North Dakota,2023-09-01,2023,9,3328.0,118790.0,122118.0
North Dakota,2023-10-01,2023,10,3322.0,116571.0,119893.0
North Dakota,2023-11-01,2023,11,3248.0,113312.0,116560.0
North Dakota,2023-12-01,2023,12,3253.0,111643.0,114896.0
North Dakota,2024-01-01,2024,1,3584.0,109564.0,113148.0
North Dakota,2024-02-01,2024,2,3725.0,107465.0,111190.0
North Dakota,2024-03-01,2024,3,3895.0,105433.0,109328.0
North Dakota,2024-04-01,2024,4,3986.0,102322.0,106308.0
North Dakota,2024-05-01,2024,5,4147.0,100607.0,104754.0
North Dakota,2024-06-01,2024,6,4302.0,100358.0,104660.0
North Dakota,2024-07-01,2024,7,4393.0,100953.0,105346.0
North Dakota,2024-08-01,2024,8,4611.0,101443.0,106054.0
North Dakota,2024-09-01,2024,9,4785.0,101488.0,106273.0
North Dakota,2024-10-01,2024,10,4915.0,101901.0,106816.0
North Dakota,2024-11-01,2024,11,5096.0,102312.0,107408.0
North Dakota,2024-12-01,2024,12,5221.0,103397.0,108618.0
North Dakota,2025-01-01,2025,1,5186.0,104033.0,109219.0
North Dakota,2025-02-01,2025,2,5180.0,102755.0,107935.0
North Dakota,2025-03-01,2025,3,5197.0,102882.0,108079.0
North Dakota,2025-04-01,2025,4,5129.0,102310.0,107439.0
North Dakota,2025-05-01,2025,5,5162.0,102168.0,107330.0
North Dakota,2025-06-01,2025,6,5192.0,102075.0,107267.0
North Dakota,2025-07-01,2025,7,5164.0,102034.0,107198.0
North Dakota,2025-08-01,2025,8,5191.0,102041.0,107232.0
North Dakota,2025-09-01,2025,9,5335.0,102021.0,107356.0
North Dakota,2025-10-01,2025,10,5423.0,101607.0,107030.0
North Dakota,2025-11-01,2025,11,5464.0,100854.0,106318.0
North Dakota,2025-12-01,2025,12,5387.0,98449.0,103836.0
Ohio,2020-01-01,2020,1,198942.0,2414005.0,2612947.0
Ohio,2020-02-01,2020,2,198878.0,2398039.0,2596917.0
Ohio,2020-03-01,2020,3,199368.0,2412431.0,2611799.0
Ohio,2020-04-01,2020,4,200679.0,2500525.0,2701204.0
Ohio,2020-05-01,2020,5,197825.0,2551301.0,2749126.0
Ohio,2020-06-01,2020,6,194732.0,2593402.0,2788134.0
Ohio,2020-07-01,2020,7,193502.0,2626131.0,2819633.0
Ohio,2020-08-01,2020,8,193786.0,2657435.0,2851221.0
Ohio,2020-09-01,2020,9,194609.0,2687107.0,2881716.0
Ohio,2020-10-01,2020,10,195419.0,2714726.0,2910145.0
Ohio,2020-11-01,2020,11,196467.0,2734755.0,2931222.0
Ohio,2020-12-01,2020,12,198142.0,2757654.0,2955796.0
Ohio,2021-01-01,2021,1,201232.0,2775317.0,2976549.0
Ohio,2021-02-01,2021,2,204016.0,2790708.0,2994724.0
Ohio,2021-03-01,2021,3,207594.0,2810994.0,3018588.0
Ohio,2021-04-01,2021,4,211231.0,2823559.0,3034790.0
Ohio,2021-05-01,2021,5,215515.0,2835813.0,3051328.0
Ohio,2021-06-01,2021,6,218664.0,2850102.0,3068766.0
Ohio,2021-07-01,2021,7,212269.0,2874387.0,3086656.0
Ohio,2021-08-01,2021,8,217174.0,2889331.0,3106505.0
Ohio,2021-09-01,2021,9,218736.0,2904502.0,3123238.0
Ohio,2021-10-01,2021,10,214234.0,2926320.0,3140554.0
Ohio,2021-11-01,2021,11,215152.0,2941769.0,3156921.0
Ohio,2021-12-01,2021,12,217114.0,2955172.0,3172286.0
Ohio,2022-01-01,2022,1,222960.0,2965816.0,3188776.0
Ohio,2022-02-01,2022,2,226410.0,2973978.0,3200388.0
Ohio,2022-03-01,2022,3,226049.0,2990681.0,3216730.0
Ohio,2022-04-01,2022,4,225983.0,3004205.0,3230188.0
Ohio,2022-05-01,2022,5,227628.0,3015198.0,3242826.0
Ohio,2022-06-01,2022,6,229728.0,3026305.0,3256033.0
Ohio,2022-07-01,2022,7,230635.0,3040264.0,3270899.0
Ohio,2022-08-01,2022,8,232496.0,3057112.0,3289608.0
Ohio,2022-09-01,2022,9,235200.0,3069346.0,3304546.0
Ohio,2022-10-01,2022,10,238414.0,3080067.0,3318481.0
Ohio,2022-11-01,2022,11,242212.0,3095655.0,3337867.0
Ohio,2022-12-01,2022,12,247446.0,3117798.0,3365244.0
Ohio,2023-01-01,2023,1,252710.0,3134287.0,3386997.0
Ohio,2023-02-01,2023,2,255469.0,3147752.0,3403221.0
Ohio,2023-03-01,2023,3,254452.0,3167340.0,3421792.0
Ohio,2023-04-01,2023,4,253993.0,3192670.0,3446663.0
Ohio,2023-05-01,2023,5,250320.0,3155383.0,3405703.0
Ohio,2023-06-01,2023,6,245979.0,3114808.0,3360787.0
Ohio,2023-07-01,2023,7,240835.0,3054616.0,3295451.0
Ohio,2023-08-01,2023,8,237465.0,2999080.0,3236545.0
Ohio,2023-09-01,2023,9,234989.0,2948123.0,3183112.0
Ohio,2023-10-01,2023,10,236095.0,2916227.0,3152322.0
Ohio,2023-11-01,2023,11,235051.0,2874057.0,3109108.0
Ohio,2023-12-01,2023,12,235088.0,2827506.0,3062594.0
Ohio,2024-01-01,2024,1,237706.0,2798776.0,3036482.0
Ohio,2024-02-01,2024,2,239627.0,2775199.0,3014826.0
Ohio,2024-03-01,2024,3,237838.0,2747657.0,2985495.0
Ohio,2024-04-01,2024,4,236510.0,2705889.0,2942399.0
Ohio,2024-05-01,2024,5,234441.0,2680906.0,2915347.0
Ohio,2024-06-01,2024,6,233737.0,2661974.0,2895711.0
Ohio,2024-07-01,2024,7,233396.0,2650284.0,2883680.0
Ohio,2024-08-01,2024,8,233827.0,2643258.0,2877085.0
Ohio,2024-09-01,2024,9,235180.0,2636354.0,2871534.0
Ohio,2024-10-01,2024,10,237438.0,2637875.0,2875313.0
Ohio,2024-11-01,2024,11,239599.0,2606956.0,2846555.0
Ohio,2024-12-01,2024,12,241124.0,2596879.0,2838003.0
Ohio,2025-01-01,2025,1,242953.0,2579924.0,2822877.0
Ohio,2025-02-01,2025,2,244616.0,2573593.0,2818209.0
Ohio,2025-03-01,2025,3,242625.0,2571272.0,2813897.0
Ohio,2025-04-01,2025,4,240366.0,2561911.0,2802277.0
Ohio,2025-05-01,2025,5,240106.0,2557516.0,2797622.0
Ohio,2025-06-01,2025,6,239830.0,2550678.0,2790508.0
Ohio,2025-07-01,2025,7,239353.0,2538501.0,2777854.0
Ohio,2025-08-01,2025,8,240174.0,2541724.0,2781898.0
Ohio,2025-09-01,2025,9,241403.0,2534444.0,2775847.0
Ohio,2025-10-01,2025,10,242720.0,2525747.0,2768467.0
Ohio,2025-11-01,2025,11,242948.0,2508352.0,2751300.0
Ohio,2025-12-01,2025,12,242337.0,2486762.0,2729099.0
Oklahoma,2020-01-01,2020,1,121072.0,600201.0,721273.0
Oklahoma,2020-02-01,2020,2,123197.0,593369.0,716566.0
Oklahoma,2020-03-01,2020,3,120520.0,614063.0,734583.0
Oklahoma,2020-04-01,2020,4,125094.0,637899.0,762993.0
Oklahoma,2020-05-01,2020,5,126861.0,646739.0,773600.0
Oklahoma,2020-06-01,2020,6,124982.0,672238.0,797220.0
Oklahoma,2020-07-01,2020,7,128885.0,680401.0,809286.0
Oklahoma,2020-08-01,2020,8,131874.0,691714.0,823588.0
Oklahoma,2020-09-01,2020,9,129281.0,704453.0,833734.0
Oklahoma,2020-10-01,2020,10,130034.0,714179.0,844213.0
Oklahoma,2020-11-01,2020,11,132113.0,722661.0,854774.0
Oklahoma,2020-12-01,2020,12,130357.0,732928.0,863285.0
Oklahoma,2021-01-01,2021,1,132518.0,733898.0,866416.0
Oklahoma,2021-02-01,2021,2,135144.0,733445.0,868589.0
Oklahoma,2021-03-01,2021,3,136526.0,739249.0,875775.0
Oklahoma,2021-04-01,2021,4,136131.0,747210.0,883341.0
Oklahoma,2021-05-01,2021,5,134644.0,753336.0,887980.0
Oklahoma,2021-06-01,2021,6,135558.0,761262.0,896820.0
Oklahoma,2021-07-01,2021,7,134494.0,885521.0,1020015.0
Oklahoma,2021-08-01,2021,8,132268.0,908719.0,1040987.0
Oklahoma,2021-09-01,2021,9,132317.0,932893.0,1065210.0
Oklahoma,2021-10-01,2021,10,120833.0,969220.0,1090053.0
Oklahoma,2021-11-01,2021,11,125366.0,981915.0,1107281.0
Oklahoma,2021-12-01,2021,12,127740.0,1002912.0,1130652.0
Oklahoma,2022-01-01,2022,1,125942.0,1020382.0,1146324.0
Oklahoma,2022-02-01,2022,2,128914.0,1031174.0,1160088.0
Oklahoma,2022-03-01,2022,3,125411.0,1053579.0,1178990.0
Oklahoma,2022-04-01,2022,4,128287.0,1064567.0,1192854.0
Oklahoma,2022-05-01,2022,5,129649.0,1073669.0,1203318.0
Oklahoma,2022-06-01,2022,6,131141.0,1086059.0,1217200.0
Oklahoma,2022-07-01,2022,7,131583.0,1099656.0,1231239.0
Oklahoma,2022-08-01,2022,8,131565.0,1116979.0,1248544.0
Oklahoma,2022-09-01,2022,9,130480.0,1130866.0,1261346.0
Oklahoma,2022-10-01,2022,10,131572.0,1141737.0,1273309.0
Oklahoma,2022-11-01,2022,11,133447.0,1150917.0,1284364.0
Oklahoma,2022-12-01,2022,12,134186.0,1160111.0,1294297.0
Oklahoma,2023-01-01,2023,1,135209.0,1168858.0,1304067.0
Oklahoma,2023-02-01,2023,2,137277.0,1178605.0,1315882.0
Oklahoma,2023-03-01,2023,3,143251.0,1183657.0,1326908.0
Oklahoma,2023-04-01,2023,4,141302.0,1195564.0,1336866.0
Oklahoma,2023-05-01,2023,5,145402.0,1167701.0,1313103.0
Oklahoma,2023-06-01,2023,6,144838.0,1143233.0,1288071.0
Oklahoma,2023-07-01,2023,7,141739.0,1125364.0,1267103.0
Oklahoma,2023-08-01,2023,8,138786.0,1069861.0,1208647.0
Oklahoma,2023-09-01,2023,9,130984.0,1007984.0,1138968.0
Oklahoma,2023-10-01,2023,10,128590.0,958472.0,1087062.0
Oklahoma,2023-11-01,2023,11,123208.0,911914.0,1035122.0
Oklahoma,2023-12-01,2023,12,120155.0,919466.0,1039621.0
Oklahoma,2024-01-01,2024,1,93017.0,926325.0,1019342.0
Oklahoma,2024-02-01,2024,2,80136.0,914975.0,995111.0
Oklahoma,2024-03-01,2024,3,76046.0,900463.0,976509.0
Oklahoma,2024-04-01,2024,4,75925.0,908492.0,984417.0
Oklahoma,2024-05-01,2024,5,73571.0,917746.0,991317.0
Oklahoma,2024-06-01,2024,6,73799.0,915806.0,989605.0
Oklahoma,2024-07-01,2024,7,72364.0,915310.0,987674.0
Oklahoma,2024-08-01,2024,8,72962.0,914461.0,987423.0
Oklahoma,2024-09-01,2024,9,78750.0,908621.0,987371.0
Oklahoma,2024-10-01,2024,10,79082.0,915469.0,994551.0
Oklahoma,2024-11-01,2024,11,78848.0,910345.0,989193.0
Oklahoma,2024-12-01,2024,12,83925.0,904950.0,988875.0
Oklahoma,2025-01-01,2025,1,79521.0,913858.0,993379.0
Oklahoma,2025-02-01,2025,2,79346.0,898961.0,978307.0
Oklahoma,2025-03-01,2025,3,83198.0,896265.0,979463.0
Oklahoma,2025-04-01,2025,4,81300.0,912502.0,993802.0
Oklahoma,2025-05-01,2025,5,80256.0,929813.0,1010069.0
Oklahoma,2025-06-01,2025,6,74888.0,933812.0,1008700.0
Oklahoma,2025-07-01,2025,7,73109.0,929044.0,1002153.0
Oklahoma,2025-08-01,2025,8,74787.0,917491.0,992278.0
Oklahoma,2025-09-01,2025,9,79912.0,910072.0,989984.0
Oklahoma,2025-10-01,2025,10,69333.0,919727.0,989060.0
Oklahoma,2025-11-01,2025,11,73907.0,913130.0,987037.0
Oklahoma,2025-12-01,2025,12,79005.0,889045.0,968050.0
Oregon,2020-01-01,2020,1,129792.0,870862.0,1000654.0
Oregon,2020-02-01,2020,2,129339.0,872851.0,1002190.0
Oregon,2020-03-01,2020,3,129815.0,879303.0,1009118.0
Oregon,2020-04-01,2020,4,130285.0,899318.0,1029603.0
Oregon,2020-05-01,2020,5,129552.0,913167.0,1042719.0
Oregon,2020-06-01,2020,6,130573.0,925178.0,1055751.0
Oregon,2020-07-01,2020,7,131057.0,938215.0,1069272.0
Oregon,2020-08-01,2020,8,132517.0,950358.0,1082875.0
Oregon,2020-09-01,2020,9,134027.0,962464.0,1096491.0
Oregon,2020-10-01,2020,10,135233.0,974428.0,1109661.0
Oregon,2020-11-01,2020,11,137420.0,990936.0,1128356.0
Oregon,2020-12-01,2020,12,140071.0,1010314.0,1150385.0
Oregon,2021-01-01,2021,1,141027.0,1019624.0,1160651.0
Oregon,2021-02-01,2021,2,142891.0,1029161.0,1172052.0
Oregon,2021-03-01,2021,3,146121.0,1036775.0,1182896.0
Oregon,2021-04-01,2021,4,151213.0,1041756.0,1192969.0
Oregon,2021-05-01,2021,5,152966.0,1048744.0,1201710.0
Oregon,2021-06-01,2021,6,155258.0,1054752.0,1210010.0
Oregon,2021-07-01,2021,7,157573.0,1061698.0,1219271.0
Oregon,2021-08-01,2021,8,160167.0,1069424.0,1229591.0
Oregon,2021-09-01,2021,9,162843.0,1074994.0,1237837.0
Oregon,2021-10-01,2021,10,165250.0,1081170.0,1246420.0
Oregon,2021-11-01,2021,11,168195.0,1088036.0,1256231.0
Oregon,2021-12-01,2021,12,170768.0,1104217.0,1274985.0
Oregon,2022-01-01,2022,1,172417.0,1111930.0,1284347.0
Oregon,2022-02-01,2022,2,172469.0,1116545.0,1289014.0
Oregon,2022-03-01,2022,3,172061.0,1123278.0,1295339.0
Oregon,2022-04-01,2022,4,172995.0,1124324.0,1297319.0
Oregon,2022-05-01,2022,5,173866.0,1129360.0,1303226.0
Oregon,2022-06-01,2022,6,175399.0,1134690.0,1310089.0
Oregon,2022-07-01,2022,7,176932.0,1157527.0,1334459.0
Oregon,2022-08-01,2022,8,179064.0,1163965.0,1343029.0
Oregon,2022-09-01,2022,9,178640.0,1172046.0,1350686.0
Oregon,2022-10-01,2022,10,179976.0,1178725.0,1358701.0
Oregon,2022-11-01,2022,11,184045.0,1184752.0,1368797.0
Oregon,2022-12-01,2022,12,187687.0,1192600.0,1380287.0
Oregon,2023-01-01,2023,1,190287.0,1201394.0,1391681.0
Oregon,2023-02-01,2023,2,190511.0,1207313.0,1397824.0
Oregon,2023-03-01,2023,3,188873.0,1215714.0,1404587.0
Oregon,2023-04-01,2023,4,186928.0,1224253.0,1411181.0
Oregon,2023-05-01,2023,5,186135.0,1231725.0,1417860.0
Oregon,2023-06-01,2023,6,186569.0,1237366.0,1423935.0
Oregon,2023-07-01,2023,7,186846.0,1275854.0,1462700.0
Oregon,2023-08-01,2023,8,187628.0,1275279.0,1462907.0
Oregon,2023-09-01,2023,9,187961.0,1279595.0,1467556.0
Oregon,2023-10-01,2023,10,187860.0,1271357.0,1459217.0
Oregon,2023-11-01,2023,11,189110.0,1274545.0,1463655.0
Oregon,2023-12-01,2023,12,189323.0,1272486.0,1461809.0
Oregon,2024-01-01,2024,1,190822.0,1190055.0,1380877.0
Oregon,2024-02-01,2024,2,188876.0,1187577.0,1376453.0
Oregon,2024-03-01,2024,3,186679.0,1177987.0,1364666.0
Oregon,2024-04-01,2024,4,184714.0,1165360.0,1350074.0
Oregon,2024-05-01,2024,5,183311.0,1150632.0,1333943.0
Oregon,2024-06-01,2024,6,181719.0,1136366.0,1318085.0
Oregon,2024-07-01,2024,7,181021.0,1106100.0,1287121.0
Oregon,2024-08-01,2024,8,182411.0,1111089.0,1293500.0
Oregon,2024-09-01,2024,9,184150.0,1115511.0,1299661.0
Oregon,2024-10-01,2024,10,185904.0,1118626.0,1304530.0
Oregon,2024-11-01,2024,11,187590.0,1125216.0,1312806.0
Oregon,2024-12-01,2024,12,188738.0,1128359.0,1317097.0
Oregon,2025-01-01,2025,1,189834.0,1126652.0,1316486.0
Oregon,2025-02-01,2025,2,190716.0,1127670.0,1318386.0
Oregon,2025-03-01,2025,3,190294.0,1120280.0,1310574.0
Oregon,2025-04-01,2025,4,189481.0,1126114.0,1315595.0
Oregon,2025-05-01,2025,5,189555.0,1130366.0,1319921.0
Oregon,2025-06-01,2025,6,189544.0,1135009.0,1324553.0
Oregon,2025-07-01,2025,7,187119.0,1130081.0,1317200.0
Oregon,2025-08-01,2025,8,184702.0,1125335.0,1310037.0
Oregon,2025-09-01,2025,9,184033.0,1125025.0,1309058.0
Oregon,2025-10-01,2025,10,184017.0,1124118.0,1308135.0
Oregon,2025-11-01,2025,11,184216.0,1124039.0,1308255.0
Oregon,2025-12-01,2025,12,183955.0,1119159.0,1303114.0
Pennsylvania,2020-01-01,2020,1,302206.0,2693097.0,2995303.0
Pennsylvania,2020-02-01,2020,2,301461.0,2687743.0,2989204.0
Pennsylvania,2020-03-01,2020,3,311257.0,2700151.0,3011408.0
Pennsylvania,2020-04-01,2020,4,313099.0,2747857.0,3060956.0
Pennsylvania,2020-05-01,2020,5,300099.0,2794633.0,3094732.0
Pennsylvania,2020-06-01,2020,6,294857.0,2824900.0,3119757.0
Pennsylvania,2020-07-01,2020,7,293364.0,2856188.0,3149552.0
Pennsylvania,2020-08-01,2020,8,295140.0,2889243.0,3184383.0
Pennsylvania,2020-09-01,2020,9,294628.0,2918236.0,3212864.0
Pennsylvania,2020-10-01,2020,10,295616.0,2947314.0,3242930.0
Pennsylvania,2020-11-01,2020,11,295329.0,2975354.0,3270683.0
Pennsylvania,2020-12-01,2020,12,296038.0,3007081.0,3303119.0
Pennsylvania,2021-01-01,2021,1,295348.0,3034636.0,3329984.0
Pennsylvania,2021-02-01,2021,2,294194.0,3051646.0,3345840.0
Pennsylvania,2021-03-01,2021,3,294130.0,3071774.0,3365904.0
